x, y, z
41.54,16.16,0.05
43.79,10.05,-0.04
40.07,12.86,0.12
37.47,14.15,0.19
42.39,15.90,0.13
40.18,27.36,0.25
44.28,16.53,-0.92
45.17,25.67,-0.18
42.12,15.64,-0.02
44.87,13.82,0.02
45.64,20.82,-0.16
44.74,12.57,-0.04
40.34,27.34,0.23
45.12,23.53,-0.13
45.49,22.59,-0.14
43.71,26.58,-0.12
43.13,15.85,0.03
45.67,19.74,-0.16
41.98,13.20,0.13
45.40,20.15,-0.01
40.77,9.21,0.19
44.31,27.37,-0.04
44.39,18.11,-0.20
43.90,11.40,0.14
45.88,26.57,-0.23
43.92,12.32,0.10
43.97,10.63,0.17
42.08,16.15,0.09
44.80,18.73,-0.14
44.08,13.95,0.04
45.15,27.97,-0.18
42.95,27.27,0.07
44.28,15.31,0.04
42.60,13.75,0.20
45.82,23.53,-0.21
45.59,25.04,-0.22
37.95,14.64,0.02
39.85,16.14,0.14
44.82,15.71,-0.08
44.69,18.71,-0.14
44.50,26.48,-0.15
44.61,17.97,-0.14
38.69,12.95,-0.07
44.74,16.09,-0.06
45.45,26.35,-0.18
45.79,26.17,-0.18
45.50,21.49,-0.17
44.31,9.07,-0.13
45.78,22.54,-0.07
45.18,25.63,-0.18
43.94,9.24,0.22
44.96,26.81,-0.12
45.88,27.83,-0.18
44.92,14.37,-0.02
37.97,14.78,0.08
39.26,12.95,0.10
45.49,23.29,-0.19
41.87,13.43,0.15
42.48,13.67,0.19
44.51,18.87,-0.23
45.95,25.16,-0.18
43.53,9.08,0.25
42.24,15.59,-0.03
37.62,15.42,0.22
44.43,16.88,-0.02
42.48,9.92,0.17
44.92,19.07,-0.08
37.48,15.32,0.20
42.99,15.95,0.01
39.92,16.17,0.14
45.79,20.85,-0.16
45.25,19.07,-0.20
44.49,11.54,0.00
42.65,15.88,0.09
44.19,16.10,-0.16
45.37,19.10,-0.15
44.70,26.46,-0.18
44.41,16.56,-0.20
45.64,23.73,-0.19
37.81,14.76,0.13
43.97,12.76,0.14
45.73,22.51,-0.07
42.38,13.63,0.20
42.82,15.50,0.02
43.99,16.01,-0.04
44.39,14.00,0.10
42.26,15.93,0.16
44.87,18.91,-0.22
43.47,15.90,0.01
45.70,25.86,-0.23
43.15,9.00,0.23
40.53,9.82,0.19
39.97,9.21,0.20
43.50,16.10,-0.03
44.34,13.71,0.11
37.88,14.71,0.09
45.75,22.22,-0.24
38.36,15.96,0.23
40.28,9.45,0.20
43.96,27.24,-0.02
38.62,15.05,0.18
44.26,15.44,0.06
45.46,23.22,-0.20
40.93,13.02,0.08
43.55,26.60,-0.13
43.08,15.56,-0.07
40.41,27.33,0.22
44.37,18.06,-0.20
38.62,15.05,0.21
43.28,9.91,0.09
44.89,14.26,-0.06
43.98,16.24,0.04
43.93,16.11,-0.00
37.30,14.64,0.20
38.18,13.11,0.14
37.72,13.78,0.07
39.06,12.95,0.11
43.77,10.01,-0.03
42.28,16.37,-0.29
41.04,26.63,0.08
44.28,13.49,0.09
44.59,18.37,-0.02
44.94,14.51,-0.03
43.68,15.63,-0.01
45.22,24.82,-0.21
45.92,22.66,-0.16
41.93,13.45,0.16
45.78,20.61,-0.16
44.77,17.37,-0.04
38.06,14.65,0.03
45.05,19.20,-0.14
44.49,17.71,-0.21
44.45,26.89,-0.08
41.30,13.00,0.10
38.23,15.95,0.25
40.38,9.17,0.15
44.34,16.46,0.02
40.47,26.54,0.13
45.38,25.41,-0.20
41.67,10.01,0.24
43.35,15.55,-0.07
45.58,25.20,-0.19
44.86,18.97,-0.05
42.92,26.58,-0.05
40.46,9.55,0.22
37.76,13.80,0.04
39.28,26.47,0.16
39.92,9.07,0.16
42.83,15.51,0.04
41.62,16.00,0.21
45.31,19.27,-0.23
39.59,26.22,0.13
44.05,15.73,0.01
45.95,23.02,-0.20
37.95,14.76,0.05
40.90,16.22,0.10
44.39,13.88,0.09
38.00,14.71,0.03
42.80,27.25,0.07
44.91,14.15,-0.07
39.60,27.15,0.26
44.90,15.34,0.02
44.07,15.87,-0.13
42.97,15.14,-0.06
39.51,26.27,0.15
41.01,9.90,0.20
44.64,27.92,-0.09
39.40,16.10,0.21
39.02,15.91,0.21
43.55,9.10,0.24
38.61,15.04,0.21
45.79,28.08,-0.23
40.53,27.33,0.26
43.41,9.01,0.23
38.68,15.01,0.22
45.73,26.57,-0.23
45.57,24.97,-0.22
43.99,15.98,-0.00
44.88,26.32,-0.19
37.63,13.96,0.18
44.26,16.28,-0.28
45.27,25.07,-0.18
44.34,15.22,0.03
43.98,10.43,0.20
37.29,14.90,0.23
44.92,14.98,0.01
44.46,27.00,-0.06
38.65,15.04,0.21
45.58,24.68,-0.20
37.96,14.77,0.09
39.99,15.68,0.13
45.41,22.68,-0.17
45.87,27.70,-0.20
40.13,9.35,0.16
44.83,16.68,0.03
45.62,23.62,-0.20
39.90,16.21,0.13
45.56,28.64,-0.19
37.60,13.69,0.05
44.03,15.81,0.01
38.61,15.06,0.21
42.95,8.99,0.22
44.23,16.09,0.01
43.93,11.14,0.14
44.09,11.13,0.20
45.61,22.52,-0.15
44.08,14.09,0.04
45.39,20.85,-0.16
44.49,18.84,-0.20
45.48,22.28,-0.09
40.85,26.60,0.10
45.44,24.86,-0.18
44.89,15.45,-0.03
45.51,23.66,-0.09
44.85,16.61,0.02
45.75,22.95,-0.22
43.15,15.56,-0.06
37.40,15.24,0.20
44.83,16.83,-0.04
45.49,24.39,-0.05
45.26,19.93,-0.13
37.34,14.88,0.20
45.88,27.27,-0.20
45.89,24.11,-0.18
37.66,13.91,0.19
37.72,13.75,0.15
45.52,21.42,-0.17
45.91,25.67,-0.24
40.87,9.22,0.24
43.16,9.93,0.11
40.60,9.11,0.18
39.30,26.59,0.23
43.07,15.37,-0.05
42.82,26.57,-0.02
41.61,10.00,0.23
40.91,12.99,0.11
43.18,15.91,0.02
44.50,11.05,-0.02
39.05,15.49,0.16
43.68,10.06,-0.02
41.18,9.83,0.20
38.62,15.04,0.20
44.89,15.51,-0.02
45.97,22.87,-0.25
44.42,17.08,-0.22
45.69,21.70,-0.13
43.99,15.75,-0.12
40.98,16.15,0.10
38.07,14.66,0.06
45.76,20.72,-0.15
45.75,26.38,-0.20
44.90,26.37,-0.15
44.56,12.13,-0.01
37.58,15.50,0.21
38.00,14.72,0.10
44.57,12.21,-0.02
43.96,15.09,0.03
44.21,27.42,-0.05
45.82,25.40,-0.21
41.78,13.37,0.13
43.33,9.00,0.23
38.64,15.88,0.15
45.38,19.37,-0.23
44.08,13.70,0.06
45.21,19.71,-0.13
40.25,13.01,0.07
38.58,15.85,0.15
37.54,13.33,-0.08
39.30,26.43,0.16
45.43,19.73,-0.20
44.90,14.84,-0.04
37.60,15.40,0.22
45.10,28.01,-0.17
42.83,14.05,0.10
43.82,26.59,-0.13
39.70,26.24,0.17
45.72,28.12,-0.23
38.61,15.04,0.22
42.48,27.33,0.13
44.65,18.60,0.01
44.15,11.82,0.18
37.72,13.83,0.16
44.69,12.53,-0.04
38.61,15.09,0.22
45.05,18.97,-0.11
45.33,25.69,-0.23
45.41,19.17,-0.15
39.16,15.50,0.17
44.21,12.67,0.13
45.05,26.19,-0.14
37.28,14.85,0.23
37.60,14.00,0.01
40.25,27.35,0.23
37.75,14.74,0.13
38.04,14.63,0.03
40.88,13.05,0.07
45.25,19.18,-0.20
42.07,13.52,0.16
41.23,13.05,0.10
45.52,27.81,-0.19
44.61,11.90,-0.07
44.47,11.79,-0.09
44.91,15.35,-0.00
44.54,17.82,-0.05
37.89,15.73,0.23
44.52,28.26,-0.12
42.55,15.80,0.06
42.91,14.99,-0.01
38.61,15.04,0.20
43.39,15.57,-0.06
42.92,14.46,0.08
39.89,9.14,0.16
42.70,8.98,0.24
45.87,24.42,-0.20
42.99,15.28,-0.07
45.67,21.17,-0.16
44.81,12.78,-0.05
44.93,28.57,-0.16
45.48,22.63,-0.18
42.85,14.38,0.20
44.87,14.02,0.03
44.58,17.65,-0.07
42.91,14.88,0.04
42.95,14.48,0.08
45.56,28.39,-0.17
45.88,23.15,-0.23
44.45,18.82,-0.20
44.95,18.95,-0.10
43.94,26.57,-0.15
44.13,11.08,0.20
43.97,16.19,-0.01
42.29,13.55,0.19
45.86,27.63,-0.20
42.52,15.91,0.09
37.98,14.77,0.08
45.80,22.16,-0.21
38.63,15.05,0.17
37.83,12.92,-0.17
44.89,14.91,-0.00
44.24,27.53,-0.07
43.58,15.55,-0.08
40.26,15.78,0.10
41.88,15.97,0.20
38.09,14.64,0.02
45.64,24.00,-0.23
37.95,14.78,0.07
46.21,23.18,-0.23
37.96,14.78,0.08
45.34,21.07,-0.18
45.34,25.34,-0.20
44.54,12.09,-0.00
45.74,23.23,-0.21
44.48,10.04,-0.12
41.33,12.98,0.10
40.62,26.55,0.08
38.63,15.00,0.22
40.26,16.09,0.16
44.54,10.19,0.19
45.92,25.74,-0.23
38.67,15.01,0.21
38.63,15.06,0.17
37.66,13.54,0.14
39.97,9.30,0.17
45.41,22.64,-0.12
44.68,17.62,-0.04
44.91,15.04,0.01
44.96,28.62,-0.16
43.07,15.64,-0.09
45.70,23.45,-0.21
38.07,14.65,0.03
42.95,14.64,0.21
39.88,15.67,0.14
41.93,9.05,0.19
45.53,25.02,-0.20
40.68,9.23,0.18
43.80,16.11,-0.06
45.90,25.35,-0.20
43.75,27.21,-0.03
37.87,13.36,0.14
45.66,25.57,-0.19
43.93,12.59,0.10
44.66,10.17,0.07
40.07,12.89,0.12
44.43,11.74,-0.08
45.70,21.55,-0.12
44.43,10.93,-0.03
38.61,15.04,0.19
43.05,8.97,0.22
38.01,14.74,0.07
45.68,21.25,-0.15
37.47,15.33,0.22
45.67,25.76,-0.20
44.52,11.10,-0.04
44.48,10.21,-0.13
42.34,13.59,0.20
44.50,26.77,-0.08
43.44,9.05,0.22
44.89,19.39,-0.10
38.14,13.19,0.13
42.45,15.54,-0.03
44.81,13.81,-0.04
42.28,15.94,0.16
39.90,9.03,0.17
45.37,25.18,-0.16
45.55,26.11,-0.21
42.14,26.57,-0.02
45.46,23.04,-0.04
44.06,16.02,-0.02
44.31,27.41,-0.04
41.47,16.04,0.24
43.86,27.23,-0.02
44.79,15.97,-0.05
44.61,26.62,-0.07
40.91,27.40,0.22
41.30,9.82,0.21
38.67,15.10,0.34
45.44,20.38,-0.05
45.64,23.67,-0.20
45.36,25.65,-0.24
45.69,22.66,-0.24
43.63,16.12,-0.02
42.89,15.41,0.03
39.33,26.97,0.25
43.79,16.04,-0.01
40.51,16.23,0.12
38.85,15.96,0.18
45.29,19.72,0.03
43.23,15.58,-0.07
45.11,23.38,-0.16
45.64,25.63,-0.19
39.71,16.13,0.18
45.39,22.76,-0.19
40.95,13.01,0.08
45.13,25.92,-0.16
40.07,27.35,0.26
44.75,26.41,-0.11
45.85,23.95,-0.19
39.81,16.09,0.15
45.35,19.33,-0.23
45.88,25.35,-0.19
42.84,9.91,0.15
44.89,8.48,-0.37
37.75,13.86,0.05
38.40,13.03,0.11
45.90,24.25,-0.20
44.44,11.10,-0.04
44.73,28.01,-0.10
37.72,13.43,0.14
45.79,26.22,-0.19
38.77,15.95,0.20
45.24,25.68,-0.20
44.56,17.76,-0.04
44.08,26.51,-0.18
43.27,26.57,-0.08
45.40,25.18,-0.21
45.53,25.10,-0.20
43.96,15.02,-0.02
43.11,27.26,0.08
42.70,15.50,-0.04
37.59,15.41,0.22
45.41,20.31,-0.14
45.22,26.05,-0.20
37.51,14.08,0.07
40.76,26.59,0.06
45.57,26.04,-0.22
44.53,10.93,-0.01
41.01,13.02,0.08
45.75,20.57,-0.17
39.85,9.09,0.17
44.66,11.89,-0.08
45.27,27.93,-0.19
45.35,21.88,-0.10
45.37,26.44,-0.16
39.78,26.24,0.16
43.21,15.72,-0.08
42.94,15.11,-0.06
41.11,16.16,0.10
41.57,16.13,0.09
42.95,15.88,0.05
42.20,15.92,0.05
37.95,14.74,0.04
40.96,9.14,0.24
39.53,16.11,0.19
43.23,15.86,0.00
45.27,20.16,-0.15
41.31,16.13,0.12
40.22,15.77,0.12
45.67,21.34,-0.14
44.31,9.79,-0.16
37.26,14.69,0.22
44.86,13.33,-0.05
44.40,14.68,0.07
44.44,11.54,-0.08
42.10,13.31,0.12
42.57,8.96,0.24
43.99,10.39,0.19
40.51,9.10,0.17
45.82,26.11,-0.19
45.78,26.22,-0.19
37.51,13.43,-0.03
39.72,12.99,0.02
45.57,20.27,-0.19
44.18,12.85,0.10
37.55,13.30,-0.09
42.18,13.57,0.17
45.00,28.02,-0.13
37.95,14.75,0.04
43.07,15.91,0.01
44.45,27.06,-0.10
45.91,23.43,-0.22
44.81,15.78,-0.08
44.49,10.70,-0.11
42.91,15.05,-0.01
39.32,26.39,0.16
44.88,16.28,0.01
39.33,26.35,0.11
44.85,8.29,-0.38
36.88,13.72,-0.01
43.96,16.27,-0.01
45.86,24.00,-0.19
39.40,16.08,0.23
38.62,15.04,0.19
38.00,14.65,0.13
40.63,12.94,0.12
38.61,15.04,0.20
40.00,9.23,0.17
43.33,15.92,0.01
40.91,16.17,0.11
45.38,24.14,-0.21
45.90,25.85,-0.21
44.78,17.29,-0.04
44.72,12.71,0.02
44.83,13.04,-0.03
45.86,27.75,-0.19
45.74,20.79,-0.16
44.91,14.86,-0.02
37.12,14.27,-0.00
44.49,26.45,-0.19
44.40,10.45,-0.09
43.97,13.15,0.11
44.30,14.89,0.01
43.90,16.10,-0.05
38.90,12.96,0.11
42.11,27.36,0.09
45.69,22.54,-0.25
43.94,11.08,0.15
44.51,16.87,-0.23
44.82,13.17,-0.01
44.36,26.49,-0.16
44.53,18.58,-0.13
41.41,16.12,0.06
45.70,28.20,-0.22
41.18,16.16,0.06
46.16,22.01,-0.40
45.31,25.33,-0.19
39.84,9.08,0.21
43.90,13.53,0.04
45.64,27.22,-0.18
42.15,8.95,0.14
42.59,26.56,-0.02
41.64,15.66,0.02
42.63,13.70,0.11
44.17,11.94,0.16
41.20,9.15,0.21
42.82,14.30,0.22
44.16,16.00,0.03
44.66,12.47,-0.05
45.38,21.96,-0.10
45.44,20.90,-0.10
44.77,18.57,-0.06
41.81,15.67,-0.01
42.76,13.87,0.08
38.01,12.93,-0.15
45.46,24.69,-0.21
45.80,27.37,-0.22
37.39,14.20,0.13
41.80,13.17,0.10
40.25,9.31,0.23
43.59,15.98,-0.03
38.60,15.05,0.20
38.60,12.97,-0.07
45.22,22.91,-0.09
45.85,25.04,-0.24
44.62,18.58,-0.20
45.38,25.24,-0.18
38.02,14.70,0.09
38.62,15.04,0.21
45.26,21.52,-0.06
44.93,14.65,-0.03
43.11,15.41,-0.04
37.95,14.77,0.07
44.77,18.80,-0.06
40.12,9.25,0.22
37.43,14.81,0.18
40.20,26.49,0.07
40.73,26.58,0.06
42.41,15.91,0.12
44.51,26.98,-0.07
38.06,14.67,0.06
45.30,25.94,-0.21
37.11,14.31,0.27
44.96,14.54,-0.05
42.88,15.97,0.01
43.98,13.23,0.12
44.64,18.50,-0.19
38.21,13.13,0.14
37.96,13.28,0.14
37.41,15.12,0.20
42.37,16.24,-0.23
45.43,23.26,-0.06
44.10,12.03,0.15
42.02,26.54,0.04
45.38,20.01,-0.01
38.00,14.61,0.03
45.64,28.30,-0.20
41.48,16.05,0.23
45.66,20.95,-0.15
37.95,14.64,0.01
42.67,13.84,0.21
45.12,18.95,-0.22
44.97,28.54,-0.15
43.93,12.39,0.09
42.04,27.38,0.11
41.39,9.80,0.22
45.43,24.91,-0.18
44.08,13.88,0.05
37.55,13.61,0.03
44.72,12.62,-0.00
44.60,28.32,-0.12
40.20,16.11,0.16
45.75,20.68,-0.15
44.64,12.02,-0.07
44.87,13.93,-0.09
42.42,27.34,0.11
45.42,20.26,-0.03
37.38,15.22,0.20
39.34,16.11,0.21
40.46,27.33,0.26
44.47,17.01,-0.21
43.03,9.90,0.14
41.90,16.00,0.19
41.84,9.07,0.20
44.74,18.49,-0.11
45.45,24.21,-0.11
44.00,14.74,0.02
43.52,15.66,-0.07
45.19,23.06,-0.08
40.92,16.19,0.09
44.65,11.89,-0.08
39.50,27.08,0.22
40.64,16.25,0.10
38.08,15.87,0.23
40.45,9.85,0.16
43.94,12.20,0.08
45.24,25.03,-0.18
45.59,28.59,-0.17
40.00,16.09,0.15
45.59,19.86,-0.19
45.36,25.30,-0.21
44.54,17.87,0.00
45.56,28.45,-0.20
42.81,16.00,0.02
40.29,26.53,0.13
44.01,10.34,0.19
44.39,17.12,-0.22
43.08,15.70,-0.14
41.04,16.05,0.23
43.92,16.18,-0.02
43.63,26.61,-0.15
40.68,9.18,0.18
44.24,10.15,0.20
38.09,12.97,-0.14
39.72,27.21,0.25
37.63,13.98,0.18
44.77,26.60,-0.09
44.21,27.39,-0.04
37.98,14.73,0.10
45.44,22.39,-0.08
37.94,14.76,0.06
41.24,16.13,0.12
43.95,12.13,0.08
43.24,15.90,0.02
44.93,14.72,-0.03
43.61,9.11,0.24
45.51,23.40,-0.18
44.01,16.29,0.03
45.44,20.50,-0.06
44.51,17.16,-0.03
45.69,21.62,-0.12
44.01,16.28,-0.01
45.72,27.55,-0.20
38.12,15.69,0.20
40.84,27.39,0.22
44.74,18.74,-0.04
41.68,16.12,0.09
44.72,26.45,-0.19
45.24,19.85,-0.12
40.20,9.24,0.23
45.89,23.27,-0.21
39.80,16.24,0.23
45.04,26.73,-0.16
45.44,24.09,-0.09
38.68,15.02,0.21
42.14,13.42,0.11
38.05,15.66,0.22
45.24,24.97,-0.18
45.88,26.72,-0.22
45.80,26.48,-0.20
43.57,27.21,0.01
44.82,13.68,-0.01
45.26,24.73,-0.19
38.82,15.33,0.22
37.95,14.77,0.08
37.67,13.74,0.06
45.50,24.54,-0.05
45.72,23.35,-0.20
44.64,10.13,0.08
45.29,19.23,-0.21
45.82,23.68,-0.20
45.81,24.06,-0.20
38.81,16.04,0.21
37.66,13.10,-0.13
45.89,23.94,-0.21
39.30,16.71,0.14
42.70,13.76,0.10
44.78,26.38,-0.19
45.50,24.66,-0.12
43.17,15.85,0.01
45.62,20.48,-0.16
42.88,14.34,0.07
43.33,26.57,-0.09
44.25,15.23,0.02
41.43,26.60,0.07
40.52,13.02,0.08
42.79,13.97,0.10
42.71,26.58,-0.05
43.85,16.12,-0.07
43.96,10.75,0.17
44.91,14.33,-0.07
45.69,21.88,-0.10
37.96,14.75,0.06
45.98,25.34,-0.21
45.63,24.34,-0.20
44.66,18.36,-0.06
44.82,13.95,-0.05
45.46,20.32,-0.04
45.63,28.55,-0.18
45.45,20.84,-0.09
42.22,13.61,0.13
45.71,25.40,-0.22
38.68,15.03,0.21
37.32,15.03,0.19
38.00,14.60,0.07
45.85,22.74,-0.23
37.53,15.43,0.22
44.61,12.24,-0.02
45.80,26.52,-0.20
38.62,15.03,0.18
44.25,8.95,-0.11
40.17,15.76,0.11
37.44,14.13,0.05
45.44,22.63,-0.15
44.77,26.92,-0.12
43.63,9.13,0.23
45.70,19.89,-0.12
44.39,16.91,-0.14
37.44,15.32,0.22
37.97,14.67,0.18
42.92,14.56,0.22
44.16,10.86,0.22
44.43,10.70,-0.08
45.88,27.17,-0.19
45.44,20.71,-0.07
41.17,15.70,0.05
39.94,13.00,0.04
44.83,18.75,-0.15
43.31,15.76,-0.08
44.82,28.04,-0.09
44.14,26.49,-0.16
42.87,15.39,0.02
38.03,14.61,0.03
45.43,23.38,-0.06
42.89,14.51,0.20
40.18,12.90,0.11
42.19,27.38,0.07
43.96,15.97,-0.03
44.48,27.75,-0.10
38.63,15.03,0.21
37.45,15.28,0.20
45.65,23.86,-0.20
39.29,16.13,0.21
41.77,16.01,0.20
44.85,13.79,0.02
44.92,19.04,-0.06
44.60,12.41,-0.08
44.08,11.43,0.20
38.00,14.60,0.04
45.82,24.12,-0.20
42.16,13.57,0.17
45.50,24.71,-0.13
38.63,15.04,0.25
44.54,18.19,-0.05
45.41,20.09,-0.02
44.82,13.69,-0.03
44.63,26.95,-0.08
44.01,12.98,0.12
45.81,23.44,-0.23
38.60,15.06,0.21
45.77,21.82,-0.22
45.43,20.62,-0.14
44.29,27.49,-0.05
39.88,12.95,0.10
42.20,8.96,0.13
44.83,26.38,-0.13
45.46,22.43,-0.16
41.73,27.38,0.19
38.02,14.61,0.03
41.06,9.88,0.19
45.48,23.78,-0.09
44.71,12.54,-0.04
43.91,27.20,-0.02
40.88,26.61,0.10
45.51,25.06,-0.19
45.90,26.97,-0.22
43.14,9.91,0.11
45.63,23.93,-0.22
44.49,10.63,-0.10
43.95,15.23,0.02
45.40,20.68,-0.13
45.48,23.16,-0.20
37.80,13.08,-0.15
42.26,27.35,0.07
41.66,26.61,0.05
45.33,21.20,-0.15
44.58,18.64,-0.15
45.42,21.05,-0.10
41.90,27.35,0.16
38.61,15.04,0.20
44.83,13.66,0.05
38.61,15.07,0.22
44.28,16.30,-0.03
44.47,16.72,-0.22
41.30,13.04,0.09
44.81,15.81,-0.06
37.48,14.10,0.09
37.25,14.74,0.21
44.84,15.59,-0.04
44.22,15.53,0.01
43.03,15.85,0.05
44.90,14.93,-0.02
44.87,13.88,0.03
39.47,16.67,0.07
42.02,13.23,0.13
45.06,26.09,-0.23
45.89,26.75,-0.19
44.86,26.36,-0.13
41.18,9.13,0.22
44.60,26.48,-0.16
44.19,27.28,-0.01
45.88,22.96,-0.20
38.39,15.77,0.19
45.70,26.52,-0.20
42.37,9.90,0.17
44.92,28.68,-0.17
37.96,14.77,0.06
45.21,22.99,-0.08
45.39,22.32,-0.19
37.57,14.67,0.17
44.48,18.76,-0.22
45.87,26.88,-0.22
45.58,24.62,-0.21
42.06,15.65,-0.02
44.70,12.56,0.01
40.53,16.21,0.11
38.63,13.00,0.12
44.03,9.50,0.24
45.27,25.95,-0.20
37.87,13.33,0.14
45.73,20.17,-0.12
44.35,16.42,-0.20
44.65,18.62,-0.20
41.73,13.32,0.14
44.54,17.46,-0.07
45.08,18.93,-0.22
37.15,14.22,0.15
38.67,15.02,0.22
44.61,18.16,-0.13
44.12,9.66,0.20
45.81,24.60,-0.18
43.95,14.87,-0.01
44.74,26.79,-0.11
41.97,27.34,0.15
43.85,9.11,0.23
45.45,19.24,-0.15
45.83,24.67,-0.18
45.22,19.02,-0.22
45.41,19.44,-0.22
36.85,13.54,-0.11
45.14,23.22,-0.12
37.68,13.92,0.19
44.32,26.48,-0.15
44.72,12.84,0.01
45.37,25.35,-0.19
43.75,16.03,-0.01
45.35,24.61,-0.20
44.46,17.20,-0.05
44.62,18.78,-0.12
45.73,26.42,-0.23
37.27,14.80,0.22
45.32,25.42,-0.19
45.37,24.19,-0.21
37.39,15.23,0.20
38.61,15.06,0.21
43.79,15.59,-0.02
45.70,22.46,-0.21
40.60,13.03,0.08
45.41,22.99,-0.16
39.39,15.57,0.17
44.99,19.18,-0.09
44.68,26.47,-0.21
38.53,12.95,-0.10
45.46,21.84,-0.17
42.74,27.26,0.08
45.87,27.57,-0.20
39.60,16.12,0.19
41.76,9.12,0.21
40.66,16.13,0.14
44.54,17.94,0.00
45.73,21.59,-0.18
45.46,19.57,-0.13
45.00,19.12,-0.07
40.97,9.18,0.23
43.14,8.99,0.23
37.97,12.93,-0.16
45.20,20.02,-0.15
37.62,15.51,0.20
39.24,15.51,0.17
38.73,15.22,0.23
44.28,16.34,-0.28
45.69,23.39,-0.21
41.33,16.07,0.23
39.28,16.03,0.18
44.80,16.76,-0.02
45.20,27.93,-0.18
43.11,15.74,-0.14
45.77,22.29,-0.23
45.11,23.60,-0.12
42.95,15.05,-0.07
38.61,15.04,0.21
37.13,14.23,-0.01
45.88,23.23,-0.23
38.28,15.94,0.24
44.31,10.14,-0.12
38.82,15.38,0.19
40.11,16.20,0.14
44.62,18.09,-0.14
40.51,9.75,0.17
43.27,15.87,0.01
44.51,18.32,-0.22
44.43,10.84,-0.02
44.49,27.04,-0.09
43.89,13.45,0.05
43.45,9.90,0.04
45.76,25.94,-0.20
45.40,22.05,-0.17
37.52,13.33,-0.08
45.38,22.70,-0.13
44.68,26.93,-0.11
43.88,13.38,0.07
43.75,15.58,-0.02
39.67,15.66,0.13
44.66,17.68,-0.04
43.32,15.90,0.01
38.60,15.05,0.20
43.95,15.31,0.00
44.47,16.83,-0.23
41.69,13.30,0.14
44.55,11.84,-0.01
45.31,25.22,-0.22
37.79,13.40,0.14
42.88,27.29,0.08
45.54,24.82,-0.19
42.71,9.91,0.19
40.65,13.03,0.07
41.90,13.44,0.16
37.87,15.52,0.20
37.30,14.95,0.22
41.86,9.95,0.18
43.79,9.11,0.21
44.03,9.47,0.24
44.30,16.62,-0.09
38.62,12.99,0.12
43.92,11.27,0.15
45.87,24.39,-0.21
44.43,16.92,-0.21
44.53,27.86,-0.07
44.87,26.86,-0.12
37.90,14.70,0.09
40.58,27.33,0.23
41.57,15.67,0.01
45.83,24.37,-0.16
44.89,15.44,-0.01
44.55,18.63,-0.14
36.86,13.57,-0.11
40.76,12.97,0.11
42.47,8.96,0.25
39.12,12.95,0.11
44.46,17.65,-0.22
37.71,15.51,0.21
40.49,16.26,0.13
37.96,13.26,0.14
44.57,10.63,-0.01
44.03,27.20,-0.03
45.86,25.19,-0.21
42.23,26.58,-0.02
42.28,15.92,0.03
44.34,16.40,0.03
42.25,9.92,0.18
44.44,18.01,-0.22
44.72,18.43,-0.11
45.87,26.56,-0.22
38.67,15.02,0.21
45.24,22.66,-0.14
45.80,22.00,-0.19
44.01,15.89,-0.00
42.31,15.58,-0.04
37.61,14.66,0.17
38.61,15.04,0.20
43.15,15.44,-0.03
44.91,28.51,-0.15
44.63,11.98,-0.08
38.52,13.03,0.12
42.37,16.26,-0.23
37.75,15.63,0.22
38.64,15.04,0.20
38.67,15.01,0.22
45.36,22.71,-0.14
45.83,26.72,-0.20
37.24,14.30,0.21
45.81,22.08,-0.20
42.22,9.92,0.19
43.93,16.13,0.03
45.03,18.92,-0.10
44.37,14.79,0.04
43.44,26.58,-0.10
44.83,12.83,-0.05
38.61,15.04,0.21
42.98,15.20,0.03
44.17,10.95,0.20
45.11,24.62,-0.13
44.26,15.21,0.03
39.33,16.04,0.17
45.63,28.56,-0.17
45.71,21.55,-0.18
37.62,13.17,-0.11
45.77,26.26,-0.18
44.26,16.50,-0.08
44.05,12.20,0.14
45.80,27.55,-0.19
44.45,27.98,-0.08
42.59,9.93,0.15
39.41,16.67,0.09
42.96,15.54,-0.05
44.55,18.41,-0.15
44.93,26.31,-0.16
44.88,18.82,-0.16
43.98,10.84,0.17
42.38,13.59,0.21
44.41,14.60,0.08
44.24,16.12,-0.15
39.54,27.11,0.23
44.49,10.66,-0.11
37.54,15.38,0.22
45.54,26.17,-0.20
44.53,10.96,-0.01
37.44,14.15,0.05
40.25,9.18,0.16
41.67,9.13,0.23
45.25,25.65,-0.19
37.40,15.17,0.21
44.32,16.89,-0.11
38.48,12.98,-0.11
40.94,12.96,0.12
44.39,17.24,-0.21
45.70,21.81,-0.10
39.41,12.96,0.12
37.32,15.01,0.20
44.80,19.18,-0.14
44.44,11.20,-0.03
40.91,16.07,0.22
39.39,27.01,0.25
42.10,16.13,0.09
45.89,25.42,-0.20
40.78,16.23,0.10
41.86,16.07,0.08
44.93,18.85,-0.10
45.77,26.13,-0.19
44.95,14.48,-0.06
44.27,16.24,-0.03
45.73,23.10,-0.23
44.86,15.55,0.04
38.62,15.04,0.20
44.88,16.43,0.00
37.57,14.02,0.19
42.90,15.54,-0.03
44.58,18.02,-0.04
45.16,23.92,-0.15
37.96,14.77,0.07
45.90,24.00,-0.22
39.49,16.08,0.19
37.95,14.77,0.04
41.63,16.08,0.08
45.32,25.36,-0.19
37.52,13.50,-0.01
39.12,15.87,0.18
41.62,16.13,0.09
45.84,25.30,-0.22
42.74,9.92,0.18
