feat_rssi_0,feat_rssi_1,feat_rssi_2,feat_rssi_3,feat_rssi_4,feat_rssi_5,feat_rssi_6,feat_rssi_7,feat_rssi_8,feat_rssi_9,feat_rssi_10,feat_rssi_11,feat_rssi_12,feat_rssi_13,feat_rssi_14,feat_rssi_15,feat_rssi_16,feat_rssi_17,feat_rssi_18,feat_rssi_19,feat_rssi_20,feat_rssi_21,feat_rssi_22,feat_rssi_23,feat_rssi_24,feat_rssi_25,feat_rssi_26,feat_rssi_27,feat_rssi_28,feat_rssi_29,feat_rssi_30,feat_rssi_31,feat_rssi_32,feat_rssi_33,feat_rssi_34,feat_rssi_35,feat_rssi_36,feat_rssi_37,feat_rssi_38,feat_rssi_39,feat_rssi_40,feat_rssi_41,feat_rssi_42,feat_rssi_43,feat_rssi_44,feat_rssi_45,feat_rssi_46,feat_rssi_47
-42.379884593451884,-42.32153473323581,-42.597377292015196,-42.55339047470099,-42.69347090446863,-42.88530741295788,-24.431534290011108,-43.45424010270689,-31.151523747440205,-29.76358764836919,-49.669199776893045,-49.20782655262151,-53.28548481262615,-53.340383084393494,-51.26820769766808,-49.18424258538555,-31.827564012343604,-51.751823107539074,-51.84288445147086,-52.128303384560255,-52.46668744794662,-33.328361581253894,-53.03664307168721,-34.34233435923237,-59.48220115314871,-61.206479711148404,-38.28722490725254,-59.555950719589916,-64.58783811790857,-46.887464031188884,-62.34021844938188,-68.59428163963953,-47.712476750184585,-47.829960562903935,-47.912327868764024,-47.8976801885991,-48.589654698511275,-49.09267955241133,-49.587678543134956,-49.834166968805675,-25.139848174310764,-46.3366783362913,-25.06464406450806,-25.574699611655006,-46.50754127097108,-25.66456101080439,-46.31922436753055,-25.188488031057297
-38.844486497732454,-38.98137469169056,-39.511739650817354,-19.833586309644357,-39.52826538900536,-39.663180818733295,-40.006673890670555,-20.385638383054463,-47.916361801928545,-28.577164067740952,-48.45753913941713,-50.43074760317008,-48.40985971146958,-53.26793391977262,-48.74878214288521,-50.10604149492531,-25.378104992013135,-45.5610165222171,-25.213884650987094,-24.73538701941043,-45.73363140227749,-45.659004929334586,-45.54952898857592,-45.59284197580526,-35.51472942985657,-55.063223589117165,-51.694432960664074,-53.4155964163849,-34.14699511264794,-53.75725228821799,-52.1514264614043,-33.103766803189,-46.50732545398911,-47.07553423831301,-25.806181789129194,-46.568939003321354,-27.652904730436056,-46.750177999657936,-47.36268252560512,-47.396926115385426,-60.50784772672099,-39.41820801932691,-38.36875001667268,-37.4728070297583,-58.69328268981164,-57.594833931677044,-58.405514702274786,-60.75021617251119
-100.0,-100.0,-100.0,-100.0,-48.11404562553932,-30.68959880889536,-48.56624058724125,-49.53045088624066,-100.0,-100.0,-100.0,-100.0,-53.82303959474684,-56.07213098831217,-32.229765854304134,-56.56947653131104,-59.79925608198836,-39.60037725489974,-59.98560955719721,-60.59626470718936,-60.86603120200702,-42.1289472289821,-61.523220883859935,-41.78600056721975,-52.19842648907023,-52.03439298161254,-52.047607839923565,-51.513150641756475,-32.817688400819236,-30.86802997138768,-32.7665606503354,-31.61914976496969,-25.946118760336777,-26.12379369627668,-47.19235689184089,-27.523018099184423,-47.170183926633385,-47.06755967097247,-46.99780440579957,-47.04017800980484,-31.18626590855145,-32.733850885054444,-52.58656343358028,-52.500529371611044,-31.564414503062203,-52.14530259809493,-52.66464690711496,-52.45056629477538
-50.497059196559455,-31.089700664213286,-50.388867459665846,-50.240274099055505,-30.044499415107992,-30.404197634276482,-50.72452021937931,-50.874723998515314,-19.713143018423683,-39.592113933645706,-19.706046819278377,-39.55556332577501,-20.541421312198217,-39.53733255607179,-20.233196415931502,-39.53090923317882,-50.2889582733704,-50.38759863113272,-30.689355934613932,-50.76337937647117,-50.864738886069816,-51.084392609081604,-50.90105092650798,-31.043320998267234,-37.77091818612677,-57.37909126888692,-57.188793934981646,-58.17458185866866,-58.63347874453608,-38.35245918051376,-39.43682253959065,-58.095536740931564,-35.87377886806759,-35.66078600805588,-35.87257901937617,-36.12101832519644,-36.190648378018295,-36.16181354241667,-15.406374413286763,-36.33320818454007,-35.51657547030878,-14.443107228321548,-14.377279436493575,-15.386999615684228,-35.65174317283084,-35.58368982604177,-35.643059791110986,-35.73488052747704
-39.93971917911546,-40.1080309573609,-40.22164548050952,-40.39658236082432,-40.6000446961783,-40.53135310079913,-40.39188941698107,-40.616232186996385,-35.86351564822153,-15.070108597243237,-36.027363072932374,-35.90291885421329,-35.75642192522403,-35.64901720263866,-35.683884424935016,-35.75079632550553,-60.70589256577394,-60.60061468851126,-61.55213219176601,-40.36539896010697,-61.18583029889086,-61.607354074843556,-61.50310269312767,-41.50858170753824,-57.7849910024579,-57.68926433419278,-58.25481527750432,-57.762637392945194,-58.60929035695649,-58.46192999239907,-57.94899402396375,-58.43132671386917,-52.9800277846506,-32.56875972833965,-32.66592437820932,-53.96340230710712,-34.54597963231152,-54.63205530285248,-54.853157259196614,-54.74839444535587,-63.759195405021494,-60.20832883504603,-61.800835784979135,-68.5451252341942,-63.917109759413265,-58.64482111001787,-61.851389401806415,-59.19519967545021
-24.23432669798085,-43.66771565438167,-23.830741161465966,-43.56607352192354,-43.66083823180026,-43.56823579401038,-43.8323843874468,-43.818629859945084,-44.979121749432984,-45.2758901477608,-45.20909611386702,-24.13846713527404,-45.084741382617295,-45.12720095528003,-45.24382558506174,-45.4571482626981,-100.0,-61.7619330884375,-41.85344096881331,-43.198712061026434,-63.39603904528617,-62.55094728916567,-64.08386469925144,-63.770066132378886,-100.0,-57.99117150397602,-57.52152612717495,-38.569297003280795,-37.503306418987506,-57.47161508829157,-59.277549884435736,-57.777959006380556,-51.34124596563889,-51.408242983043095,-31.99546604282427,-32.008351345767224,-31.178710828544123,-52.17968225525388,-33.14887093177659,-52.14451747752303,-29.946444759078492,-50.37951411320249,-30.79826127435374,-50.33407294842458,-50.469026574807984,-50.494031617054205,-30.815487897698112,-30.080936056022495
-28.17635958110445,-29.261946816613214,-27.56898751781978,-48.070742562139216,-48.190720093503856,-48.39353881723456,-48.2643973720458,-48.45770040426124,-47.44881140869591,-47.46323469677813,-27.837998419499456,-47.4122772748741,-47.44871252181028,-28.31240112207204,-47.512081992577606,-27.313098390840654,-66.36243616374108,-46.93685281420413,-66.74531588947856,-67.23472542251542,-68.04288848420224,-47.880349076504075,-47.39951160156195,-67.29690123541883,-60.41289266808324,-60.61229499835462,-60.511546270413575,-61.01843002754001,-57.408388135880486,-39.66752903221171,-39.99247853313735,-39.92846460306548,-100.0,-100.0,-44.35575603750202,-47.40820979912218,-47.42879798101172,-47.70629908891476,-48.14814742866095,-48.23688100404598,-100.0,-100.0,-41.53337449908777,-41.314363773917066,-42.16224283347699,-20.89558091184657,-21.44713002236324,-21.40600179609414
-44.586325733321566,-25.072937133961027,-44.971146600405575,-44.903503632540975,-44.81480388964856,-44.923385711911585,-25.24343485350357,-25.93439775106336,-47.8989013174065,-48.196758010836255,-48.17762717575918,-48.09817224759901,-48.00250019336772,-48.10980933190593,-27.092013059903273,-48.081917944871215,-30.792938534993702,-50.225402525945135,-50.06383880331765,-29.755797795777525,-51.02406657002747,-50.59551738883655,-32.11175639405019,-50.958354389239,-52.47119364481967,-51.878137506406794,-52.62634704979794,-53.03420817407007,-52.90724555578963,-32.15932871496352,-52.839018168697265,-52.95668087767636,-35.58938369678534,-36.65465517570782,-36.638912585163084,-36.88473595627482,-16.544218432266856,-37.78642406426606,-37.63182698104235,-17.80290926626639,-24.501544478254456,-43.71050432138986,-43.0769952284505,-39.99051070948152,-53.02577081648762,-40.13942339571801,-40.21670155513949,-39.60488258397238
-24.25394279033544,-45.01150688970959,-44.61200662988879,-44.9943581100039,-45.165010034886734,-45.074266207224305,-45.00296209261545,-25.183946629341364,-47.90726701061159,-47.936212066822954,-47.802768932102246,-48.04290923788808,-47.97663617905759,-28.616217007589256,-48.02946269906944,-47.823249141293374,-47.39726055154207,-47.54050921817522,-47.64452206941347,-47.6684241456087,-47.83932633290703,-47.82995648247838,-47.79429960469146,-47.40375438737775,-27.943214744574085,-47.43195427845359,-47.62938819617274,-28.246173641551803,-47.427733914364964,-47.62289521898972,-47.76850528007031,-47.16312763094393,-43.648664327805676,-44.10131250584209,-43.81280372228613,-44.14122414381527,-23.69418822876192,-24.592583338903587,-44.186227721757476,-44.42932411173757,-46.2321760872389,-45.45247611410019,-45.3225469139661,-45.61309906201722,-45.230956537499964,-45.376427636607,-25.863510710938357,-45.425558859423425
-40.867046985153614,-40.862907301123606,-21.12643238641298,-41.16012283771127,-41.042391848480754,-41.211271868270565,-41.23851623455942,-41.52088703456516,-24.760602769126727,-44.35252107555538,-44.188058671124885,-44.10415436241537,-44.05328606664643,-44.033056947585735,-43.80935462079337,-44.29020485953673,-50.97844532353538,-51.07009331902563,-50.718695431009415,-50.90285095530885,-31.78351210479862,-31.793822991445474,-51.330362033963475,-51.66504007104169,-54.66454258681889,-35.18257460775479,-54.99994050158119,-55.01210322623487,-54.9771491951859,-54.94342564668525,-55.02413292726865,-36.045899718029105,-38.129303471553534,-38.14114179153086,-38.0857087233577,-38.2559700094371,-38.07278524073747,-18.246487859093317,-38.30590818766546,-38.35911888166666,-48.1555445171731,-48.27123319463047,-48.19273626572247,-48.21157514956799,-48.02024388617029,-48.441741750932586,-29.19745245121242,-28.161653207829588
-27.333689214207382,-48.538080968133,-48.76645328502203,-49.34590973227614,-29.598427743964546,-49.79101588274215,-49.918794923980386,-29.458359556358566,-43.26650713735587,-43.271982939950824,-43.59285847032065,-43.473153699964165,-22.353865117479646,-43.490874318583735,-43.042659667550296,-43.214037641947996,-31.14391426497607,-46.15611166961657,-46.18202003962247,-46.14171482597804,-46.049948354539694,-46.26183083021754,-26.527024457653788,-46.34315072972605,-35.30260881394764,-34.20481037212477,-54.7223076882256,-55.00643226572976,-54.538038609275084,-54.981174971107095,-54.49694984328249,-54.559460264216156,-20.86113963169411,-19.500316453356547,-40.278741697168236,-40.46738367048186,-40.448914465516154,-20.58831506870777,-40.75572975103262,-41.105655894656394,-41.58179067448948,-41.70604141321245,-42.1439990488902,-42.4826342423724,-23.115951358950355,-41.37350285547841,-41.556471578003375,-41.344720044051925
-55.65440102560401,-55.75885509470951,-55.94797107024082,-55.847073594954885,-56.225563456032994,-55.83855131562647,-36.32241781101869,-56.39900874514151,-54.841838368562165,-55.092915158596234,-36.09773880565667,-34.542988768932304,-55.09920924439943,-34.71682653199511,-55.26715850428967,-55.49201947846452,-48.91343887564035,-49.11799914494302,-29.118889985222083,-49.48590901451141,-49.82991064234686,-50.08214496134884,-49.79206293327884,-30.612338237676123,-33.97258868938701,-53.64582684871227,-34.103082358303254,-29.651263016356108,-53.957294611470175,-54.700726071782086,-53.9776773092645,-33.41921395156926,-31.38779150703676,-31.641387132792378,-31.539878087245125,-31.594240739098616,-11.914299100156587,-31.762493017505356,-12.93312383257211,-11.286133879552661,-42.52151187677859,-42.115595559877605,-42.440471150057604,-42.379379971114595,-42.55892553513594,-42.5238547072204,-42.057571437825516,-42.32363579722414
-100.0,-48.44866751172883,-49.52762182048098,-49.598283495127646,-50.1381236617538,-49.9540718003979,-29.53608410299131,-51.09983361511802,-100.0,-43.43584906162828,-42.90049730178787,-42.59072383281997,-43.93645309679204,-43.498400130391786,-43.19975379159012,-44.04769890023631,-44.13381031935763,-63.65809019548372,-64.5240455337765,-63.88297926937976,-43.18335593743771,-63.533263063055244,-47.19386871272456,-46.12078806807386,-23.68341290743959,-44.3577759781937,-44.33974291687808,-24.68674397962591,-44.22499494323933,-44.336583197967876,-44.42340593893394,-23.238334524137684,-45.930209203054986,-45.85954640324832,-45.803319678384966,-26.261588856586144,-46.0290886639427,-46.37901280772791,-46.287298885175964,-46.04321202437056,-40.204941841227864,-20.787961879823662,-39.87703810016945,-40.134366983043684,-39.99577155964717,-19.13755567196574,-19.985865291153335,-19.874692819975937
-57.20746202584869,-57.03627928046156,-57.34101728485241,-38.00853177592914,-37.77059968352491,-57.60489079059933,-57.68441644138303,-57.53683920814878,-44.035055115618306,-44.06287143839502,-25.860829863616516,-44.05192551629365,-23.099919681934658,-44.04649843982937,-24.290139648362647,-44.22175039435029,-52.988123565550474,-53.318016609903474,-53.28162464492812,-53.472847001001355,-33.603632943130116,-53.311704839901985,-53.250578605696646,-53.56247709087897,-52.71459827110459,-33.799664371686916,-33.81092735031987,-53.24471028792661,-52.69386087433351,-33.36739666700099,-53.01334281231236,-53.177042371584065,-34.39697504254358,-14.748421112614388,-34.57232102176469,-34.56939407652389,-34.90224587878111,-35.00935633552311,-35.06307682161233,-15.751879033565325,-22.73878087126181,-43.077951657803396,-42.1187969980121,-42.74067069550782,-42.27494556274201,-42.19973966590569,-42.20288396741609,-22.652691485131044
-34.55592727146574,-35.664878399976516,-55.668582503217216,-55.62290108398134,-55.21273913270625,-35.91125119166336,-34.78153857249897,-55.56040485828974,-55.68395618197897,-55.6413321808467,-54.34797871951065,-54.93941808028648,-35.393612229819475,-34.4024453871961,-54.24556994152486,-54.92808541756271,-43.30111363672617,-42.70398285772964,-43.367033420687946,-64.13417300911328,-43.68585193800375,-64.26640559769206,-43.60645171516438,-64.02597030101487,-61.26564543018851,-62.729277513535095,-62.29748276618341,-62.374292722737124,-62.34757159060137,-42.91146993684578,-60.522969023499506,-61.257801024240386,-14.25683723973707,-13.588367862759938,-34.76444344691289,-15.386216806173092,-34.433240642130144,-14.438478853646457,-34.46877948828905,-13.581550920346963,-36.46081030740669,-36.396579929600975,-15.97194236292304,-36.51928728861254,-36.54903634341906,-16.93706143069988,-16.620856219645937,-36.66906384166396
-49.76314760980088,-49.820281644234356,-30.187694223354697,-29.494035456742836,-50.20283217790524,-49.890245901048964,-50.10826922639683,-50.24531710731974,-32.933637514725255,-53.80590767704713,-54.13031920683831,-53.93464319983474,-54.599297387506205,-54.56189718253518,-54.45206607301622,-54.297003950711286,-26.770678416533805,-48.079172611002896,-48.15805561192907,-48.16256638151874,-28.273050617240205,-48.100722870161235,-48.30375682960942,-48.31410315694527,-49.8404401116181,-29.752687909788197,-29.447827640507388,-49.52148623440031,-49.231425286661505,-49.82762687135133,-28.670446603754005,-29.863638143464794,-20.855787056314135,-20.605516702976256,-40.499347880548136,-40.6214181999962,-40.77148763656032,-20.324989163809693,-40.626116982537425,-40.723438932361454,-38.5334374219195,-38.47655230517286,-19.89347557080778,-18.933340992204833,-38.58519255888627,-38.43465968771598,-38.4335788718296,-38.606273554340596
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58.56439037078953,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-28.3748551812233,-48.87207430746269,-49.602648923655664,-50.360962610077266,-50.417043819166665,-50.48452042763191,-50.41901639911559,-29.67395118007806,-50.5880985007737,-53.11438846040697,-31.720530325448067,-51.480525949720004,-51.67049201769749,-52.20773731759709,-31.75993552956386,-52.720842724812364,-52.881031664251985,-38.78013376404172,-18.8428343753352,-39.05544388987278,-18.143635940613038,-39.07026864289627,-18.121773463452946,-18.330788682328503,-39.23019983366051,-35.908070744334815,-36.37894052296522,-34.743057557961336,-55.16320498624073,-55.71600960398619,-56.09496135190917,-55.4839721167526,-36.26721255380703
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.96907741467234,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-51.6261597082114,-37.31452576014873,-56.79125028361241,-36.885326732828055,-56.80606145175033,-56.739401846178616,-36.04080150571617,-56.92814080727567,-57.30294554938851,-60.154305182657104,-60.011272265605356,-39.82356678215772,-59.725854618426524,-59.865540497242876,-60.226489171031986,-60.19965853478212,-60.42921234248894,-30.633086161991724,-10.841848198261788,-31.06882348512217,-30.663543024332355,-30.90732353284556,-30.89380469805468,-30.662206743372668,-31.075539564759104,-12.470077624068452,-29.944872368126244,-30.044225035589676,-9.118946803761625,-9.632041190807074,-10.35929012211417,-29.737539597154637,-30.04824795380229
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.39780103923383,-45.87581594764941,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-47.60477136955458,-27.869811933691388,-33.45430117310442,-32.33496743647885,-52.863377557524565,-52.68612901008672,-33.273315916891846,-52.908117007756914,-33.39332536042648,-52.996675422558,-57.29292515453849,-57.53342002741843,-57.16844444411967,-37.647359871118034,-38.127906842967285,-58.003006586750686,-57.489479281289526,-57.297151634863106,-100.0,-100.0,-100.0,-100.0,-100.0,-8.02115710633824,-28.923908646798367,-28.90723481348949,-100.0,-100.0,-100.0,-100.0,-100.0,-31.121458404005843,-31.19246743974557,-31.235608363025783
-48.15151913138665,-48.114231216836075,-48.39439071886303,-48.565102860044306,-27.603673003808524,-48.61165556389271,-48.68527700083355,-48.676030378205716,-61.47739130989862,-41.5422294214066,-61.675881521620965,-61.20973434593013,-41.75586011184225,-61.827655408085455,-42.08082614009874,-41.72159959780095,-100.0,-100.0,-100.0,-100.0,-56.757807838458525,-36.08920098650677,-39.36278606946646,-60.29160053146348,-100.0,-100.0,-100.0,-100.0,-48.52591720704565,-50.33858251340202,-32.51034988888927,-30.6149165751547,-29.515516594272547,-29.643888473143043,-9.17522278406672,-9.694457436192375,-29.87909014824688,-9.814834974649143,-8.740649069257548,-29.765833525568596,-5.789148238050607,-5.964177624095051,-26.737148231243264,-26.801478973842947,-26.782601809315913,-7.167541020552708,-26.77533119891895,-26.669015759575462
-50.33927436626536,-50.288184781437835,-50.32596332901847,-50.657767539598154,-29.72204654367991,-50.64200383515474,-30.579247492497146,-50.79388612479561,-54.204265245991586,-53.99488336192662,-34.278935822170126,-34.24327645606017,-54.056333053052576,-54.472179323320596,-54.20484795691523,-54.044729211419344,-32.9834470993301,-52.193059396680326,-52.91220782111884,-52.33145841820226,-31.35415935799,-52.60325460389179,-32.90697195405244,-32.81895953103898,-37.19380027779224,-50.678381882482554,-50.70344297834353,-30.00665792002735,-50.993798260378576,-31.84389407810003,-51.03376407411374,-31.21955627781885,-37.135619976636114,-17.387565774876517,-37.970089300419794,-18.238877356329137,-19.011459149443876,-20.33953263703891,-40.38262368507632,-21.986034313120637,-6.2036132257806305,-5.586036129508917,-25.795874252548415,-25.59976515924078,-6.282600938000166,-25.282578691220863,-25.562384739172206,-4.6040277849299125
-47.969395004260065,-48.31336632564211,-48.26423978060898,-28.523413178311916,-48.609866805318205,-48.76184561821864,-48.53050264595612,-48.74000948229873,-48.69669078334253,-28.621240811426457,-48.92566598808231,-48.70424379609769,-49.18550694678341,-49.26147510144997,-49.112691371450516,-49.06782863958955,-47.99350738759281,-47.83300384035658,-47.755161918541944,-28.798366409896023,-28.736893014848967,-47.92695232910923,-47.91479663879261,-48.3184722162659,-48.3665579173309,-27.395757577072764,-48.30072949956069,-48.47106466006621,-48.19833212499336,-28.095073172203332,-29.047509376104813,-48.28064236364313,-34.40732304164569,-34.3742312878014,-34.360894712737945,-34.507820034009676,-34.583391000814565,-34.477673498800925,-34.49933002935646,-34.47961061515948,-11.799176358443269,-31.50223952683131,-12.086366149135173,-10.710395557139513,-12.375096747401438,-31.557452361625742,-31.685518168389283,-31.78092606985455
-57.62934067482172,-57.48720733419692,-38.60724412278073,-40.115619111010744,-39.214797285587665,-58.791725993063,-58.863015342772215,-59.76881637354872,-58.862651716842365,-63.445237276542116,-59.078167930354,-39.75382055254927,-58.597739967326476,-38.90973386500357,-38.404763314226756,-62.25263982557479,-43.09807307893213,-43.127942280212125,-43.15926020673477,-42.96198304776486,-23.567133801966552,-43.08688173625781,-43.16555760352193,-22.41736159029669,-28.14352358781161,-29.16424919674717,-28.401004105567743,-48.84373738234715,-48.61319414239989,-48.491872496748236,-29.73971653053301,-48.684190965089854,-23.586244870156293,-44.6532180221213,-45.5930391501552,-25.792079093903663,-45.84972877359503,-45.97140211066771,-27.679864792878423,-26.533233363333668,-39.6283775381861,-39.89923290408339,-39.91150128773347,-39.782378706465124,-40.107186114685945,-20.140131141996164,-39.75280441826648,-39.59705212837648
-50.880898057937884,-50.93643428917246,-51.07429675624957,-51.255963605468686,-50.957232625882504,-51.242759501226374,-31.276330057828417,-51.18728535126128,-53.920456822964795,-53.97837553070338,-34.02514632346445,-53.92290238500641,-34.56113848588705,-53.60573247296567,-53.56760345357049,-53.80569231643241,-32.82367519194984,-31.4208646852125,-33.14871571548879,-33.3834458992735,-53.37499128770248,-53.524638913044924,-53.51592898568961,-54.02060408325363,-26.834935082575004,-46.59258693221417,-46.037035147935924,-45.969492706636316,-45.8197197459867,-45.84619306226471,-46.61019901169894,-46.670779778324345,-100.0,-39.78854368395719,-20.643272082276816,-21.632661610486124,-42.88950957607638,-43.21292100080675,-24.340414210686966,-24.608377031778268,-100.0,-17.40513104622242,-36.650425758336354,-17.474316245730634,-15.865445667517568,-36.42045877852004,-17.115937628572652,-17.55006825566998
-34.60414072078095,-54.94254085097361,-34.61660571019797,-55.15598353517798,-55.113330508004246,-55.21113603778293,-35.062417516823594,-54.84476250032738,-50.829286751330194,-51.36345472828892,-51.1215399599195,-50.99895141234961,-51.17438484582236,-51.394483181139854,-51.28601893585213,-51.347591223988886,-40.36654275142148,-59.67254469539935,-60.283012301073654,-59.89845458652313,-61.132947654837835,-60.81588395259712,-61.30369239828581,-60.96980177136078,-58.82224726538777,-59.350466827194204,-58.96260767921198,-59.70803797213861,-39.06392184377518,-39.44549378521651,-59.266376207842335,-40.57770837814752,-34.95102462993846,-34.929429289169526,-15.742853336207254,-35.040966095521746,-35.17670382498692,-35.06134552302826,-35.49117838733825,-35.42771039761884,-15.524911368728823,-35.89605155716423,-15.897548536594922,-36.00303669991852,-36.12482527401415,-16.35114036216301,-36.11617375448328,-16.381384388516118
-53.21419413303455,-34.20257323269447,-53.36090726005973,-33.34212822307666,-33.119037754723024,-53.638995648298916,-54.398811429232474,-54.29664671139055,-57.56723282253446,-59.25824254364605,-38.7537774590026,-59.163969730905166,-59.11227935110766,-38.23058585412089,-58.31288283855946,-37.99326261093189,-30.884057856533467,-50.58663812147774,-50.20486164946497,-50.26537954429071,-29.881256760501827,-50.5276555021685,-50.70545766631312,-50.73766036307836,-50.73960369027059,-50.621425933560296,-50.72458243143834,-50.60273597208318,-29.549340562018838,-50.961818362023195,-50.93150916919215,-30.84929887073171,-38.90892074660877,-18.721914433635142,-39.11693505013437,-39.30852375100556,-39.929864314607244,-19.357363376816696,-40.0778477638961,-41.269449124724005,-35.84902395613604,-35.20322742060388,-34.59288908748581,-16.84089931921058,-34.156090089709124,-36.29123353807931,-33.72341466236015,-34.390855551097
-42.900496146809175,-22.21465426023903,-42.9288477545803,-43.35291180556888,-42.92861132683391,-43.12082262564023,-43.25076988697581,-22.731339723850603,-25.440770643423658,-45.25667478929802,-45.29271711019068,-45.58208761334959,-45.05092740405431,-45.361697525947086,-45.71233926354088,-45.33926506806915,-45.813363922290094,-45.79416197719854,-26.356750673586703,-45.79148950012373,-45.58512843120212,-24.846265563066968,-45.73570838914751,-46.01683912990175,-48.0396467480006,-27.468732091653823,-28.62627410242938,-48.16792557341078,-47.955143580048784,-48.024042654366525,-27.498867941240924,-48.05930900508466,-21.45503733050854,-41.340687017878246,-21.598506804936793,-41.58707629908253,-41.6547163492469,-21.41762897030763,-41.49433374574131,-20.74358856431056,-34.948878488419545,-15.009506277267965,-34.81579906249957,-34.886694784981145,-14.847997092032976,-14.85512869986601,-34.8225660087906,-15.133717366687307
-48.33169846533699,-48.51718599852119,-48.59273267455973,-48.70207502946591,-48.653817553277136,-48.76494801463939,-48.47714628900648,-48.964569168634426,-26.623165277119636,-46.833164990117936,-46.77566738825989,-46.77233371210103,-46.55469821374943,-46.70684704983165,-46.7483338258135,-46.85848645002356,-49.08004522941157,-30.05745180477147,-49.3988408960318,-49.540803026225745,-49.60352252588312,-49.75760421487617,-50.20040452553929,-30.372672681997265,-46.478309478496,-46.5844008629038,-27.12712888335885,-46.4463766275839,-46.57016702065184,-46.52201631651195,-26.735813228267922,-47.02844317694893,-24.94117041621781,-44.82933139168006,-44.6390198365771,-24.504905676881904,-44.71452472018433,-25.088152604312263,-24.178526990856778,-44.53584956580025,-16.962437196821533,-16.431278808178934,-36.807193889739466,-36.76405790632593,-36.81468287362508,-36.63885270655774,-36.570560445052585,-36.48956307355186
-51.85637404412017,-51.92903049406723,-52.28037439424967,-52.0180581372547,-52.058130015927375,-52.14031398373247,-32.85672137370488,-32.04945391382927,-51.10079746321024,-31.702375227974407,-50.64142987238475,-33.49363047103714,-51.13719389974914,-31.145559018674895,-50.360665254090414,-50.74435656039686,-63.3731672932279,-64.22505680029278,-64.16778816228312,-63.96202653894812,-64.73270944221434,-64.83394523227975,-45.91746806719929,-45.13967153949869,-55.47443984214236,-55.08539595236318,-55.76723649004755,-55.669057321023715,-34.72844611842691,-55.673481884335786,-55.428031144681526,-55.226129797795664,-14.467572943428632,-35.29919621504499,-35.31668023923506,-35.57370033126728,-14.838924192157684,-35.4453271311811,-35.709948905176375,-14.576380627881566,-10.973150583571039,-30.807729519364024,-30.93697870329404,-31.160006058606772,-31.207665069845497,-30.86970519755281,-31.166573492262547,-11.372683802787463
-100.0,-100.0,-100.0,-40.993752260903236,-61.314013402156114,-62.15534160537188,-63.051891118704305,-62.49033137960087,-100.0,-100.0,-100.0,-33.46756579940269,-51.853989609764255,-51.776949716200974,-53.376224842862634,-51.64876201874259,-52.035734772446034,-32.940663251969895,-52.11168378584003,-31.977179683320745,-52.459252518342225,-31.54724858521864,-52.46967652632547,-52.90198445193922,-34.34753583866866,-35.798657246658934,-34.64974753196611,-35.4762182448412,-55.53417366958951,-55.164501664474486,-55.5351110252287,-55.852005974912224,-17.781737982762028,-37.98030639629327,-38.31763699162959,-17.737948817225917,-38.62186732073346,-38.80624942732246,-38.95403748469056,-39.35902551975788,-25.01579038959404,-44.140248389721975,-21.110830754728998,-41.361889045971985,-41.82833983504523,-39.456057155170356,-39.465779704528885,-40.438443058010364
-100.0,-100.0,-100.0,-53.162431949015705,-33.19973936167399,-53.461260190649426,-54.048500367520646,-34.753089201016536,-100.0,-100.0,-100.0,-50.02849157444033,-44.061575722973785,-67.68905338802882,-61.56255532414748,-57.734367615654335,-46.98938721630686,-47.31711786369914,-47.16610421138352,-27.535995668830182,-47.540537218781225,-47.31329600309654,-27.077607161502932,-47.719137917218156,-53.177377960502035,-53.48196528411479,-33.08812091435507,-53.97832584547285,-32.47706014880982,-53.46960171946957,-33.37543801334594,-35.11579851371754,-39.87301277477776,-40.12001374990915,-19.879363159136524,-39.9390903907214,-20.850989606561416,-19.843586821217272,-40.18085211272637,-40.25644882201839,-26.87794599112296,-26.95143824755663,-6.685343741256222,-26.69969918051769,-7.488856884980835,-26.562252742357497,-26.638135514102274,-26.626614091235087
-51.75318258675853,-52.1269331618267,-52.6444625081039,-34.04868004696452,-52.94561577627537,-52.792920439041865,-52.81871254569321,-52.972652560250964,-28.46274814894003,-47.796006118739776,-48.168378100543514,-48.34215912312702,-48.00139377648999,-26.75965601055623,-47.79090337739353,-47.251570577445634,-50.38047212045659,-50.126483153843616,-30.290086611275434,-50.44699185205366,-50.461120453274404,-29.765486744770513,-50.88484154194565,-50.64597389435245,-51.0937958221804,-29.866204696572094,-50.84348306278855,-30.633494075755898,-29.826695349587023,-50.834849777058615,-50.91684118753716,-50.4675398105106,-33.14329877005228,-12.992612564788114,-13.685597532797845,-13.149230596733998,-33.125428061293086,-15.341737303395679,-32.95792089575103,-33.13518125252522,-28.35587980742323,-9.316092561505936,-28.352531381654515,-28.261741236274354,-7.427359463662384,-7.513175732221054,-28.26719864232372,-7.9365345248693275
